CODE,Q1,A1,P/F,Q2
10,비주얼머천다이징에 대해 설명해 주세요.,"상풍의 진열이나 윈도 기타 쇼윙 디스플레이에 의해서 취급되는 상품의 콘셉트나 가치를 소비자에게 효과적이며 시각적으로 호소해서 제안하는 것입니다. 마케팅에 있어서 인상적 제목, 간결한 내용, 구체적 수치로 ‘비주얼 프레젠테이션’을 하면 성공적입니다. 비주얼 머천다이징은 상품화계획을 실전에서 구현한다는 차이가 있습니다.",P,비주얼머천다이징이 상품의 콘셉트를 효과적으로 전달하기 위해 고려해야 할 사항에 대해 설명해 주세요.
10,질감에 대해 설명해 주세요.,제품의 질감은 촉각적인 경험이나 접촉으로 인식된 감촉에 대한 시각적 표현을 제공합니다. 제품의 외장은 사람과 제품 사이의 인터페이스입니다. 외장은 실질적으로는 내부를 감추고 일상적인 사용에서 오는 손상으로부터 보호하는 부분이며 경험적으로는 사용자가 감각적 반응을 인지하게 되는 부분입니다.,P,질감이 어떻게 시각적 표현을 제공하는지 설명해 주세요.
10,질감에 대해 설명해 주세요.,"제품의 외장에 바람직한 특성을 만드는 다양한 소재, 마감, 그리고 공정 중에서 다양한 방법을 선정하고 적용함으로써 의도하는 반응을 이끌어 낼 수 있습니다. 일반적으로 소재 선정은 제품개발의 일부로서 질감에 대해 고려할 사항으로 포함됩니다. 그러나 시각적이고 촉각적인 질감을 지향하는 최근의 움직임은 질감이 독립적으로 고려되어야 한다는 것을 보여줍니다.",P,질감과 소재의 관계에 대해 설명해 주세요.
10,질감에 대해 설명해 주세요.,질감이란 텍스타일이며 텍스타일은 ‘직물’ 또는 ‘직물 원료’라는 의미입니다. 해당 제품이 시각적으로 어떤 방식을 취하느냐를 직물이 가르기 떄문에 질감은 원칙적으로 텍스타일에 귀속되어 지는 개념입니다,F,
10,질감에 대해 설명해 주세요.,"질감이란 로고, 프린팅, 앰보싱, 페이팅 등의 의류에서 발생하는 디자인적 요소가 촉감적으로 어떻게 소비자에게 다가가는지를 파악하는 것입니다 .따라서 질감은 최종제품에서만 판단할 수 있기 떄문에 제품 생산에서 변화할 수 없습니다",F,
10,질감에 대해 설명해 주세요.,질감이란 촉감을 통해서 얻어지는 제품의 외향적 특징입니다. 소재가 다양함에 따라 질감이 다양해지게 되면 소비자의 만족도가 올라가기 떄문에 현재는 다양한 질감을 사용하는 제품이 각광받고 있는 추세로 평가되고 있습니다,F,
10,질감에 대해 설명해 주세요.,"질감은 프린팅, 엠보싱, 래커링, 페인팅, 폴리싱, 브러싱, 레이어링, 텍스파일 구조의 추가와 기타 다양한 여러 가지들이 표면에 부가되어 제품 경험을 증대 시킵니다. 시각적이고 촉각적인 감각에서 단조롭거나 강화된 표면의 작용은 실수요자에게 보다 많은 정보를 제공합니다.",P,질감을 통해 제품경험증대가 가능하다는 의미에 대해 자세히 설명해 주세요.
10,비율의 개념에 대해 설명해 주세요.,특유의 환경이나 다른 디자인들과 같은 상황에서 제품의 비율은 관찰자의 마음속에 명확한 대상처럼 정해져 있어야 합니다. 비율이 무엇인지에 답하기 위해서는 역사적인 견해들을 살펴볼 필요가 있습니다. 많은 사람들이 수학과 비율의 기초가 되는 원리를 통해 아름다움과 조화의 관계에 대해 연구해 왔습니다.,P,비율이 디자인 프로세스에 어떤 영향을 미치는지 설명해 주세요.
10,비율의 개념에 대해 설명해 주세요.,"건축, 자연과학, 우주론, 조각, 드로잉 등이 모두 파이의 원리 즉 황금 분할을 적용하여 만들어 졌습니다. 조화를 아름다움과 연관시키는 생각의 영향력은 역사의 곳곳에서 찾아볼 수 있습니다. 진보적이고 기하학적인 시퀀스의 응용을 통해 아이디어에 형상이 주어졌습니다.",P,황금분할에 대해 설명해 주세요.
10,비율의 개념에 대해 설명해 주세요.,"비율이란 구성품의 비율을 의미합니다. 물을 구성하는 산소와 수소의 비율이 각각 1/3,2/3이듯, 모든 유기체,무기체에는 각 형상을 구성하는 비율이 존재합니다. 그러나 비율은 마음 속에 존재하는 경우가 많아 최종제품이 나오기 전까진 명확한 수치를 알 수 없습니다",F,
10,비율의 개념에 대해 설명해 주세요.,디자인에서 로고 등을 만들 때는 비율을 파악하는 것이 중요합니다. 비율에 따라서 소비자가 느끼는 만족도가 다르기 떄문입니다. 따라서 최근에는 비율 자체를 조정할 수 있는 기술을 통해서 소비자가 원하는 비율로 맞춤 판매하고 있습니다,F,
10,비율의 개념에 대해 설명해 주세요.,"제품의 전체에서 디자인이 차지하는 폭의 비율이 얼마인지는 굉장히 중요합니다. 단, 디자인에서 비율은 제품 내부에서 일어나는 일들만으로 한정되며, 제품 외의 환경과의 비율은 디자인이 고려할 대상이 아니라고 판단됩니다",F,
10,비율의 개념에 대해 설명해 주세요.,전체의 부분들 사이에 그리고 전체와 그 배경들 사이에 관계가 만족스러운 디자인이 되려면 실제적인 대상뿐 아니라 대상이 그 환경과 가지는 관계에 대해서도 고려해야 합니다. 제품 내에서 그리고 제품과 특정환경 사이에서 비율이란 무엇인지를 질문하는데 있어서 많은 한정적인 방식으로 디자인 특성이 강조되거나 완화됩니다.,P,비율이 제품과 환경 사이에서 이뤄야 하는 조화라는 점을 자세히 설명해 주세요.
10,실질적 공정과 생산과정에서 고려해야 할 사항에 대해 설명해 주세요.,수많은 소재가 있는 것과 마찬가지로 어떤 특정한 제품을 건조하는 방식도 대단히 많이 존재합니다. 생산수단은 근본적으로 대단히 다양하고 따라서 디자이너는 그들의 미술과 공예를 통해 산업계에서 가장 이상적인 것을 받아들일 수 있는 표현의 자유를 가집니다. 어떤 기업들은 예술적 표현에 대한 나름대로의 접근방식을 취해서 다양한 방식으로 제품을 생산합니다.,P,생산을 위한 다양한 방식에 대해 어떤 자세를 가지고 접근을 해야 하는지 설명해 주세요.
10,실질적 공정과 생산과정에서 고려해야 할 사항에 대해 설명해 주세요.,디자이너들이 다른 업계에서 사용되는 첨단 원리의 생산방법을 경험하게 되면서 상품 제작방식에서도 시간절약 효과가 나타나고 있습니다. 생산스케줄과 출시까지 소요되는 시간이 줄어들고 있는 것 입니다. 디자이너는 다양한 프로세스 전문가들과의 상호작용을 통해 지식 기반을 넓히는 노력을 기울여야 합니다.,P,디자이너들이 생산관련 지식 기반을 넓혀야 하는 이유가 무엇인지 설명해 주세요.
10,실질적 공정과 생산과정에서 고려해야 할 사항에 대해 설명해 주세요.,실질적 공정에서 중요한 것은 창의성입니다. 창의성이 높은 제품이 시장에서 좋은 평가를 받기 떄문입니다. 반면 생산과정에서 중요한 것은 경제성입니다. 해당 제품을 어떤 방식으로 빠르게 생산할지가 가장 중요한 고려대상입니다.,F,
10,실질적 공정과 생산과정에서 고려해야 할 사항에 대해 설명해 주세요.,수많은 제품의 실질적 공정과 생산과정은 무수히 다양합니다. 단 디자인의 경우에서는 실질적 공정이 차지하는 비율이 거의 없기 떄문에 생산과정에 주목하는 것이 일반적이며 생산과정에서는 디자인과 시장성에 대한 타협이 이뤄집니다.,F,
10,실질적 공정과 생산과정에서 고려해야 할 사항에 대해 설명해 주세요.,"실질적 공정에서 중요한 것은 디자인한 제품의 실재화가 제대로 되었는지가 중요합니다. 색, 형상, 비율이 명확하게 의도한 것과 같이 나왔는지 파악하는 것이며 이것이 제대로 되지 않을 경우에는 생산과정에서 이를 수정하여 제품을 출시합니다",F,
10,제품명 만들기에 대해 설명해 주세요.,제품에 이름을 짓는 거은 제품을 새로운 정황에 배치시키는 것이고 제품을 친숙하게 하는 것이고 시대에 발자취를 남기는 것 입니다. 또한 제품을 판단하는 방식에 또 다른 범위를 부가하는 것 입니다. 눈에 띄는 것이 점점 어려워지는 현실에서 네이밍은 디자인 프로세스의 중요한 부분입니다.,P,네이밍에서 친숙함이 중요한 이유를 설명해 주세요.
10,제품명 만들기에 대해 설명해 주세요.,"디자인에서는 역사적으로 이름과 물체간의 관계가 유난히 두드러졌습니다. 많은 제품에 동물의 이름이나 지명을 사용하기도 했습니다. 펠리컨 의자, 예멘 화병, 패펄론 의자, 스누피 램프, 펭귄 당나귀 같은 예제들입니다. 동물을 나타내는 말은 집 안에 세상을 가지고 있다는 지리학적 개념을 통해 제품과 용도에 새로운 관련성을 부여합니다.",P,동물을 네이밍에 사용한 예제를 설명해 주세요.
10,제품명 만들기에 대해 설명해 주세요.,"제품명은 제품의 기표로서 기의와 우연적으로 배치됩니다. 따라서 제품명은 반드시 제품의 기능과 일치될 필요가 없으며, 독립적이어도 상관없기에 현재 제품명은 소비자의 이목을 끌기 위해서 최대한 자극적인 소재로 기능하는 것이 일반적입니다",F,
10,제품명 만들기에 대해 설명해 주세요.,"이름은 굉장히 추상적입니다. 제품은 그 사용 의도가 명확한 제품이더라도, 다양한 사용방식이 존재하기 떄문에 이름이 직관적으로 어떤 용도인지 규정함에 따라서 소비자가 사용하는 방식이 고정되어 효율성이 떨어지기 떄문입니다",F,
10,제품명 만들기에 대해 설명해 주세요.,"제품에 이름을 짓는 것은 반드시 필요한 행위는 아닙니다. 오히려 제품의 이름이 존재하지 않으면 ,하나의 디자인적 요소로서 고려되어 더 높은 상품성과 가치를 띄게 되는데 요즘 디자이너는 이를 의도하여 무제의 제품을 다량생산하기도 합니다",F,
10,제품명 만들기에 대해 설명해 주세요.,이름은 직관적인 속성을 전달 합니다. 다이아몬드 의자는 값비싸고 소중히 여겨야 할 것 같은 느낌을 줍니다. 이름은 제품 외관의 주요 특성이나 제품이 전달하는 어떤 기능에 연관되는 경우가 많습니다. 제품에 보다 시대를 앞서는 느낌을 주기 위해 노키아나 아이팟 같은 이름을 만들어내는 경우도 있습니다.,P,네이밍을 통해 기능을 잘 전달하기 위해 고려해야 할 사항을 설명해 주세요.
10,네이밍을 할 때 고려할 사항에 대해 설명해 주세요.,네이밍을 하는데 있어서 가장 신중히 고려해야 할 것은 직역을 했을 때 벌어지는 문제와 그 이름이 발명된 것이냐 혹은 어떤 경험이나 기억을 불러 일으키는지에 대한 여부입니다. 지금과 같은 범세계적인 배경에서 제품에 이름을 정하는 것은 대단히 까다롭고 어려운 일 입니다.,P,브랜드의 명칭이 문제를 일으킬 수 있다는 점에 대해 자세히 설명해 주세요.
10,네이밍을 할 때 고려할 사항에 대해 설명해 주세요.,"브랜드 명칭을 만들때는 언어적 다양성과 번역, 발음, 의미의 문제가 모두 고려되어야 합니다. 어떤 물건의 이름은 가능한 많은 언어로 쉽게 발음되고 듣기 좋은말이어야 하기 때문입니다. 네이밍은 제품의 시각적 이미지를 전달하거나 제품에 대한 모호함을 중첩시키는 수단이 될 수 있습니다.",P,네이밍에 있어서 발음과 의미가 가지는 중요성에 대해 설명해 주세요.
10,네이밍을 할 때 고려할 사항에 대해 설명해 주세요.,네이밍을 할 떄 고려할 사항은 제품과 최대한 관련없는 이름을 사용하는 것이 중요합니다. 또한 발음이 어려울수록 해당 제품명이 소비자의 인식에서 멀어질 경우가 적기 때문에 최대한 길고 어려운 외래어로 사용하는 것이 좋습니다,F,
10,네이밍을 할 때 고려할 사항에 대해 설명해 주세요.,네이밍을 할 때 가장 중요하게 생각해야하는 것은 국내용과 해외용의 이름을 달리하는 것이 중요합니다. 각 국가마다 문화차이가 발생하기 떄문에 해당 두 용도를 통합하는 이름을 사용할 경우 그 의도성이 감소할 가능성이 높기 떄문입니다,F,
10,네이밍을 할 때 고려할 사항에 대해 설명해 주세요.,"좋은 이름을 사용함으로써 브랜드화가 높아지지만, 이미 높은 브랜드를 가지고 있는 기업이 새로운 제품을 만들어 이를 네이밍할 때는 네이밍이 그다지 중요한 고려대상이 아닙니다. 따라서 사치 브랜드의 경우 새 제품에 이름을 붙이지 않는 경우가 많습니다",F,
10,네이밍을 할 때 고려할 사항에 대해 설명해 주세요.,좋은 이름은 브랜드화의 강력한 원동력이며 제품에 감정적 배경을 부가하거나 차별화를 도와 고객의 관심을 끕니다. 간접적으로 제품을 드러내는 무형의 신비한 특질을 강조함으로써 사용자로 하여금 어떤 느낌을 상기시킬 수 있다면 감정이나 기억을 불러일으키는 힘이 덜한 이름을 가진 경쟁제품에 비해 우위를 확보할 수 있습니다.,P,동일한 제품인데도 불구하고 네이밍에 따라 우위를 선점할 수 있다는 의미에 대해 설명해 주세요.
10,네이밍의 정의에 대해 자세히 설명해 주세요.,네이밍이란 ‘이름 짓기’ 입니다. 하지만 사람의 이름을 지을 때 쓰는 단어가 아니고 마케팅을 하려는 상품에 붙는 이름을 지을 때 쓰는 말입니다. 브랜드 네임은 상품과 서비스에 대한 소비자들의 인식에 가치를 부여할 수 있습니다. 그러기 위해서는 소비자들의 욕구를 충족할 수 있어야 합니다.,P,마케팅의 측면에서 네이밍의 중요성에 대해 설명해 주세요.
10,네이밍의 정의에 대해 자세히 설명해 주세요.,"현재의 ‘네이밍’이란 말의 의미는 1970년경 마케팅 분야 용어로 사용하면서부터 회사, 제품, 서비스 등의 제목이나 이름을 의미하는 브랜드의 명칭, 즉 브랜드 네임을 개발한다는 뜻으로 사용해 왔습니다. 예를 들면 우리는 ‘나이키’, ‘코카콜라’, ‘애플’ 등의 이름을 들으면 운동화, 콜라, 아이폰 등의 제품을 떠올리게 됩니다.",P,"네이밍이 회사, 제품, 서비스 외에 다른 어떤 것을 의미할 수 있는지 설명해 주세요."
10,네이밍의 정의에 대해 자세히 설명해 주세요.,"네이밍의 정의란 마케팅 분야의 용어로서 브랜드의 명칭을 의미합니다. 그러나 해당 명칭을 사용함으로써 브랜드의 가치가 고정되는 단점이 존재하기 떄문에, 브랜드 네이밍의 경우 최대한 추상적인 느낌을 주는 것이 중요합니다.",F,
10,네이밍의 정의에 대해 자세히 설명해 주세요.,마케팅을 하려는 상품에서 마케팅을 보다 효율적으로 하기 위해서 기업 자체에 이름을 짓는 행위가 네이밍입니다. 따라서 개별 제품에 대한 것은 네이밍이 아니며  단지 제품 간의 식별을 위해서만 존재할 뿐 마케팅적 효과는 존재하지 않습니다,F,
10,네이밍의 정의에 대해 자세히 설명해 주세요.,"네이밍은 이름을 짓는 것을 의미합니다. 상품에 이름을 붙이는 행위를 네이밍이라고 말하며, 디지털 사회에 도래하면서 네이밍은 보통 디지털 장부에서 상품을 구분하기 위해서 'SSG-118'와 같은 형태로 하는 것이 일반화되고 있습니다",F,
10,네이밍의 정의에 대해 자세히 설명해 주세요.,"마케팅에서 브랜드 네임은 가치 또는 자산을 가지고 있으며, 기업의 자산과 마찬가지로 브랜드 네임의 가치 또한 관리해야 합니다. 다시 말해 시장에서 브랜드 네임의 위상을 강화해야 하고, 그 어떤 상황에서도 브랜드 네임을 보호하고 방어함으로써 브랜드 네임을 관리한다는 것을 의미합니다.",P,브랜드네임이 회사의 자산이 될 수 있다는 것에 대해 설명해 주세요.
10,네이밍의 유형에 대해 설명해 주세요.,"설명적 네이밍은 네이밍 기법의 특성상 몇 가지 방식으로 분류할 수 있습니다. 제품의 속성이나 혜택을 문장 형태로 설명하는 문장 설명형 네이밍과 두 개의 키워드를 조합해 만드는 나열 설명형 네이밍, 원래 단어를 그대로 사용하는 단어 설명형 네이밍, 브랜드의 단어를 축약해 이니셜로 만드는 축약 설명형 네이밍 등이 있습니다.",P,축약설명형네이밍에 대해 자세히 설명해 주세요.
10,네이밍의 유형에 대해 설명해 주세요.,"연상적 브랜드 네이밍이 있습니다. 이는 브랜드의 특성과 이미지를 연상 작용으로 설명해 주는 기법입니다. 연상은 사람의 지각에 영향을 주고, 브랜드 인식을 증가하며, 브랜드의 호감을 높이는 데 긍정적으로 작용합니다. 연상적 기법은 그 종류와 범위가 거의 무한정입니다.",P,연상적브랜드네이밍이 어떻게 브랜드 호감을 불러일으키는지 설명해 주세요.
10,네이밍의 유형에 대해 설명해 주세요.,네이밍의 유형 중에서 설명적 네이밍은 브랜드 특성이나 브랜드가 사용하는 이미지를 로고나 상품에 정확하게 기입함으로서 해당 제품을 설명하는 것으로 디자인적 미관을 해치기 떄문에 최악의 네이밍으로 고려되고 있습니다,F,
10,네이밍의 유형에 대해 설명해 주세요.,연상적 브랜드 네이밍은 단순한 로고나 제품 디자인을 보고도 제품이 어떤 브랜드의 것인지 파악할 수 있게 해주는 네이밍의 종류로서 주로 두 개의 키워드를 조합하는 조합 연상이나 브랜드 이름을 축약하여 디자인으로 하는 축약 연상 등이 사용됩니다,F,
10,네이밍의 유형에 대해 설명해 주세요.,상징적 브랜드 네이밍이 있습니다. 이는 브랜드가 가지고 있는 상징을 토대로 디자인하여 네이밍하는 것을 의미하지만 해당 브랜드가 굉장히 대중적이라면 타 경쟁업체에게 모방당할 여지가 크기 떄문에 현재는 사용되기 어렵습니다,F,
10,네이밍의 유형에 대해 설명해 주세요.,상징적 브랜드 네이밍 입니다. 이는 상징적인 단어를 사용하는 기법입니다. 이 네이밍의 장점은 다른 경쟁사가 모방하기 어렵다는 장점을 가지고 있다. 예를 들면 사람의 이름을 이용해서 만든 브랜드는 그 자체로 신뢰감을 형성하고 호감을 주기 쉽다는 장점을 가지고 있습니다. ,P,사람의이름을 브랜드네이밍에 사용한 예제를 설명해 주세요.
10,브랜드 명칭의 역할에 대해 설명해 주세요.,"소비자들은 브랜드 네임이 커뮤니케이션하는 것에 주목하며, 그 디자인에 관심을 가지게 되고 구매까지 이어지게 됩니다. 브랜드 네임의 역할은 이처럼 판매 현장에서뿐만 아니라 마케팅 전략의 입안 단계부터 중요하게 작용합니다. 전략을 논의하는 데 브랜드 인지도를 높이는 것을 목표로 세울 수 있습니다.",P,브랜드 명칭이 디자인과 구매에 미치는 영향을 자세히 설명해 주세요.
10,브랜드 명칭의 역할에 대해 설명해 주세요.,소비자들이 광고를 통해 브랜드에 관심을 가지고 기억한다고 해서 바로 구매까지 연결되지는 않습니다. 다만 광고와 브랜드 네임은 그 제품을 구입할 때까지 소비자들이 오랫동안 기억할 수 있도록 도와주는 중요한 역할을 하는 것입니다. 그런 이유로 광고 목표도 ‘브랜드 인지도 높이기’로 설정할 수 있습니다.,P,브랜드 명칭을 만들 때 사람들의 기억에 오래 남기 위해 고려해야 할 사항에 대해 설명해 주세요.
10,브랜드 명칭의 역할에 대해 설명해 주세요.,브랜드 명칭을 부여하는 이유는 소비자에게 해당 기업의 브랜드를 각인시키며 브랜드의 충성도를 높이거나 소비자의 이목을 집중시키기 위해서입니다. 그러나 해당 인식이 부정적인 용도로 사용될 우려가 있기 때문에 브랜드 명칭은 도박성이 짙다는 단점이 있습니다,F,
10,브랜드 명칭의 역할에 대해 설명해 주세요.,"브랜드의 명칭을 통해서 기업은 소비자와 커뮤니케이션이 가능합니다. 디자인에 관심을 가지게 됨으로써 브랜드 명칭이 소비자의 인식에 각인되면서 소비자가 해당 브랜드에 충성하게 되지만, 해당 충성도는 일시적인 현상일 뿐 통계화될 수는 없습니다",F,
10,브랜드 명칭의 역할에 대해 설명해 주세요.,"브랜드 명칭의 역할을 과거와 같이 온라인 구매가 존재하지 않던 시기에는 대중들이 해당 브랜드의 이름만으로 제품을 평가하기 떄문에 중요한 역할을 하였지만, 현재는 정보가 과다해진 소비자가 해당 브랜드 네이밍을 완벽히 신뢰하지 않기 떄문에 그 역할이 축소되었습니다",F,
10,브랜드 명칭의 역할에 대해 설명해 주세요.,소비자들은 그 브랜드의 제품을 구입한 후 사용 경험을 통해 그 브랜드에 대해 평가를 할 것입니다. 중요한 것은 소비자들이 그 제품을 얼마나 좋게 생각하고 가치를 부여했느냐 하는 것입니다. 소비자들은 제품 또는 그 이름에 대해 어떤 인상이나 이미지를 얻었다면 그것을 장기간 유지하려는 경향이 있습니다.,P,소비자의 브랜드평가의 기준에 대해 설명해 주세요.
10,디자인 매니지먼트의 개념에 대해 설명해 주세요.,디자인 매니지먼트란 기업이 비즈니스 목표를 달성하기 위해 디자인을 전략적인 비즈니스 수단으로 활용하는 데 디자인은 물론 디자인 활동과 관계된 조직과 업무 시스템을 조율하고 성과를 이루려는 모든 활동을 의미합니다. 디자인은 단순한 제품 디자인이나 시각 이미지를 개발하는 활동을 넘어 최고의 성과를 내는 기업의 전략적 자산입니다.,P,디자인이 기업의 성과에 영향을 미친다는 부분에 대해 설명해 주세요.
10,디자인 매니지먼트의 개념에 대해 설명해 주세요.,"디자인 프로세스를 이끄는 다양한 방식과 방법, 효과적인 디자인 프로젝트 관리는 최고의 성과를 내는 기업의 전략적 자산으로 여겨지고 있습니다. 따라서 디자인을 기업의 전략적 자산으로 만들고자 하는 경영자는 디자인 방침을 수립할 수 있어야 합니다. 디자인 매니지먼트의 결론은 경영자와 마케터들이 디자인 마인드를 가져야 한다는 것입니다.",P,경영자와 마케터가 디자인마인드를 갖는 것이 왜 중요한지 설명해 주세요.
10,디자인 매니지먼트의 개념에 대해 설명해 주세요.,"디자인 매니지먼트라는 개념은 기업에서 해당 디자인을 어떻게 효율적으로 사용할지를 검토하는 것을 말합니다. 따라서 디자인에 대한 선택의 과정은 제품 생산 전에 종료되어야 하며, 선택받지 못한 디자인은 과감하게 폐지하는 것이 명확한 디자인 관리입니다",F,
10,디자인 매니지먼트의 개념에 대해 설명해 주세요.,"디자인 매니지먼트가 제대로 되는 경우에도, 상품에 어울리지 않는 디자인이 주입될 가능성이 높습니다. 따라서 기업이 디자인에 투자하는 과정에서 디자인 관리를 신중하게 해야하며 해당 디자인 관리는 변경불가능성을 띄기 떄문에 시간과 예산은 고려하지 않는 것이 일반적입니다.",F,
10,디자인 매니지먼트의 개념에 대해 설명해 주세요.,디자인 매니지먼트란 디자인을 토대로 어떤 경영을 할 것인지를 팡가하는 것입니다. 해당 관리에서는 디자이너가 모든 매니지먼트의 담당자가 되며 경제성보다는 미적 감각과 예술성을 중시하게 되기 떄문에 비영리 단체에서 주로 사용되고 있는 매니지먼트입니다. ,F,
10,디자인 관리자의 임무에 대해 설명해 주세요.,"자사의 로고나 사명 등 시각적 표현들을 포함한 기업 아이덴티티와 시각적 아이템들을 관리하고, 이를 마케팅 활동의 필요한 요소에 다양하게 적용시켜 기업의 가시적 아이덴티티를 디자인을 통해 활용하는 데 있습니다. 또한 디자인 관리자의 역할은 기업의 모든 대내외 활동에 필요한 디자인 정책과 프로젝트, 관리 등 관련 업무 전반을 관리하는 것입니다.",P,로고가 무엇인지 설명해 주세요.
10,디자인 관리자의 임무에 대해 설명해 주세요.,디자인을 결정하는 일에서 여러 보고 단계를 거치면서 다양한 개인의 취향을 모두 수용할 수는 없습니다. 디자인 관련 업무는 숙련된 전문가가 처리하는 게 좋지만 아직도 많은 기업에서 디자인 부서를 마케팅 부서 아래에 두거나 영업부서 아래에 두고 영업부의 통제를 받게 하기도 합니다.,P,디자인 전문가가 가져야 할 자세에 대해 설명해 주세요.
10,디자인 관리자의 임무에 대해 설명해 주세요.,"디자인 관리자의 임무는 가장 대표적으로 표절 의혹에 대한 정보조사가 일반적입니다. 따라서 디자인에 대한 전문적인 지식이 많아야하며, 디자인 계에서 오래 종사한 자가 되어야합니다. 또한 해당 디자인을 타 기업과 공유함으로써 제품의 시장점유율을 높이는데 기여하기도 합니다.",F,
10,디자인 관리자의 임무에 대해 설명해 주세요.,"디자인을 결정하는 모든 단계에 개입함으로써 디자인의 퀄리티를 책임지는 사람을 디자인관리자라고 합니다. 따라서 많은 기업에서는 디자인 부서를 따로 두어 그 중요도를 높이며 , 디자인 부서는 해당 매니지먼트의 중심으로 기능하고 있습니다.",F,
10,디자인 관리자의 임무에 대해 설명해 주세요.,디자인을 결정할 떄는 여러 단계를 거치게 됩니다 .이때 디자인 관리자는 자신이 생각하는 가장 좋은 디자인을 강압적으로 해당 단계에 주입하는 역할을 하는데 이를 통해 디자인 관리자의 주관적인 디자인 제품이 보통 최종생산되는 경향이 있습니다,F,
10,디자인 관리자의 임무에 대해 설명해 주세요.,"기업의 마케팅 활동이나 프로젝트의 실행과 관리에서 디자인 관리자는 마케터와 함께 주어진 프로젝트의 성공과 시장에서 성장을 위한 공동 목표를 가지고 기업 비즈니스와 관련된 표현 전략을 관리합니다. 디자인 관리자나 디자이너들에게 최고의 디자인 결과물을 얻으려면 의사결정 과정을 개선하고, 다른 협조 부서와 밀접한 관계를 유지하는 것이 좋습니다.",P,공동목표를 달성하기 위한 디자인의 역할에 대해 설명해 주세요.
10,프로모션을 디자인 관점에서 설명해 주세요.,"우리가 구매하는 품목들은 소비자인 우리가 어떤 사람인가에 대해 나타냅니다.  제품의 판매를 촉진하기 위해 제휴한 잡지, 신문, 갤러리와 상점들에서 디자이너의 이름은 브랜드와 함께 제품에 대한 실수요자의 인식에 영향을 미칩니다. 디자이너는 인식된 가치의 층을 제품에 덧입혀야 합니다.",P,디자이너가 제품의 판매를 촉진시킨다는 의미에 대해 설명해 주세요.
10,프로모션을 디자인 관점에서 설명해 주세요.,현재의 다양하고 산만한 유통 채널 속에서 새로운 제품 배경을 부여하기 위해서는 세심한 계획이 필요합니다. 디자이너는 모든 유통 단계를 잘 알아야 합니다. 프로모션은 특히 제품의 수명이나 디자이너 이미지의 개념적 부분을 직접적으로 되돌이켜 참고하기 때문입니다.,P,프로모션에서 제품의 수명이 중요한 이유를 설명해 주세요.
10,프로모션을 디자인 관점에서 설명해 주세요.,프로모션이란 디자인의 관점에서는 디자인을 해하는 요소입니다. 프로모션의 경우 제품의 가격을 하락시켜서 소비자가 많이 구매하는 목적을 지니는데 디자인의 경우 최대한 가격을 높이려는 목적으로 제품을 제작하기 떄문입니다.,F,
10,프로모션을 디자인 관점에서 설명해 주세요.,프로모션이란 디자인의 관점에서 해당 디자인으로 구성된 제품의 가치를 메기는 과정을 의미합니다 .따라서 디자이너에게 전적으로 프로모션의 책임이 부여되며 프로모션의 결과 역시 디자이너가 책임지는 것이 일반적입니다.,F,
10,프로모션을 디자인 관점에서 설명해 주세요.,디자이너는 특정한 제품에 대한 디자인만을 고려하지 프로모션 혹은 해당 제품의 최종 목표를 고려할 필요는 없습니다. 따라서 디자인의 관점에서 프로모션은 고려대상이 아니며 마케팅의 측면에서만 고려될 수 있는 파트입니다.,F,
10,프로모션을 디자인 관점에서 설명해 주세요.,"디자이너는 특정한 제품의 최종적인 목표를 반드시 고려해야 합니다. 가능한 언론에 많이 노출되는 것, 최대 수익을 산출하는 것 등 입니다. 그러나 때로 제품은 언론에서 대단히 큰 관심을 얻어서 가시성이 증대되고 기업과 디자이너의 인식은 높아지지만 매출과 연결되는 것에는 실패하기도 합니다.",P,디자이너 인식 향상과 최대 수익을 동시에 달성하기 위한 방안을 설명해 주세요.
10,제품 디자이너에 대해 설명해 주세요.,"제품디자이너는 바늘에서부터 항공기에 이르기까지 우리의 일상생활에 필요한 각종 제품을 디자인합니다. 디자인 의뢰가 들어오면, 시장조사를 통해 소비자의 취향과 욕구, 유행흐름을 분석하고 디자인 동향을 파악하며, 만들고자 하는 제품의 기술동향, 제조단가 등을 고려하여 디자인 컨셉을 결정합니다.",P,제품 디자이너의 시장조사 방법에 대해 설명해 주세요.
10,제품 디자이너에 대해 설명해 주세요.,"시안으로 여러 디자인을 만든 후 몇 번의 수정작업을 거쳐 최종 디자인을 결정합니다. 기술적인 문제가 없는지 확인하고, 특히 디자인에 따라 성능, 부품, 자재가 자유롭게 이용할 수 있는지 등에 대해 기술팀이나 제작팀과 사전에 충분히 협의합니다. 소비자의 불편사항과 개선사항에 대한 자료를 수집하여 다음 모델에 반영하기도 합니다.",P,시안의 중요성에 대해 설명해 주세요.
10,제품 디자이너에 대해 설명해 주세요.,제품 디자이너란 기업에서 생성하는 모든 제품을 디자인하는 역할을 맡습니다. 디자인 의뢰가 들어오면 해당 제품을 창의적으로 디자인하며 해당 기업에서 기존의 브랜드 가치나 이전 제품의 특징 등은 고려하지 않아도 됩니다.,F,
